avg_diff,std_diff,min_diff,avg,std,min,won
9.6622925,-41.27446,191.41371,724.09174,229.429,223.66675,1
-27.566284,-16.851318,26.610764,692.84235,238.30312,218.45581,0
-11.089783,-51.965683,141.99808,707.34595,210.9771,244.3971,0
-26.837952,-34.609253,41.54048,751.61395,235.95163,173.88997,0
-37.958252,2.3681335,-92.74025,695.4517,277.53915,51.327545,0
4.5808105,45.59233,45.83004,723.4244,277.3115,172.74963,0
-98.814514,19.0345,16.358849,676.6883,273.12778,133.97502,1
30.619446,10.890518,-21.002945,736.6657,262.63974,128.30095,0
-3.8913574,29.234863,-10.425636,721.2937,280.32227,113.49344,0
-13.147888,8.871796,-20.447128,719.6645,260.97888,107.596344,1
-25.8396,-12.73819,-52.958984,714.0064,241.96277,101.54425,1
-116.60126,51.265976,-125.01335,691.66315,295.16547,59.949368,0
60.157227,3.8476257,71.65403,742.8414,246.36739,138.99693,1
-27.493225,8.829681,22.478172,731.4187,276.64005,111.62527,0
-35.51648,-10.211975,-55.03018,697.0838,257.8897,131.87529,1
8.810547,20.631027,16.430374,768.8152,270.8135,151.06503,1
20.013428,14.196304,-102.02205,766.52966,266.5193,26.105621,0
-90.49884,-22.729706,3.905075,671.76404,244.69452,142.03831,0
-90.3407,-32.608414,138.74756,678.43494,250.5754,207.29048,0
-69.81976,44.549637,-21.906204,697.07446,266.37448,192.91406,0
-46.13672,11.291138,15.860916,665.23035,252.66484,131.33012,0
21.511597,12.069031,86.46295,786.5674,249.33427,128.2582,0
-4.8425903,-10.143753,-47.660965,728.1221,244.37,69.29116,1
20.879028,-19.551544,-21.672577,764.4018,238.61783,193.83043,0
29.60022,-5.520172,-14.826416,770.1399,264.9897,128.74776,0
-32.1214,-23.062943,-43.035652,684.9975,253.78203,91.00016,0
66.524414,52.324646,35.44069,787.5973,286.99112,156.23756,1
99.68091,16.441315,1.5173187,747.5378,237.8789,115.897224,0
-1.046936,-24.078812,18.840233,735.66473,248.79832,133.56653,1
38.342285,-9.546082,75.1558,750.05695,231.47977,201.97774,0
-40.959106,27.331299,14.4226,739.9023,278.87927,115.60495,1
-45.722168,33.466248,50.66381,693.9955,281.39276,143.78682,0
-5.9123535,-2.9990692,71.57627,709.69385,245.86613,183.29524,1
-49.043457,6.3659363,16.622368,659.8886,265.61038,103.71973,1
11.169922,35.00653,104.66216,753.0511,264.43607,187.83318,0
-46.512024,4.3983765,45.39029,722.1437,249.35718,193.85136,0
-87.165405,-19.056564,36.66484,686.96826,221.77718,170.64105,1
129.02753,-13.294754,169.87088,822.1814,240.36871,247.73853,0
23.147766,4.3276978,-45.62497,746.231,266.104,118.3869,0
0.0,0.0,0.0,746.231,266.104,118.3869,0
12.733826,22.720978,99.95634,737.6683,284.51413,178.86925,0
-21.161377,-33.060425,48.315674,726.5642,239.67209,177.12636,1
-75.58417,-8.527771,-169.61642,669.28766,249.02426,83.913124,1
88.52435,-11.360153,-29.788185,757.7803,248.1585,123.70223,0
0.0,0.0,0.0,757.7803,248.1585,123.70223,0
-40.83014,-45.674286,26.778397,714.0974,239.01608,162.34665,0
-38.047485,16.206345,-23.526672,666.55707,243.78925,177.27838,0
-75.72162,6.5569,122.119354,710.55707,260.66852,175.93584,1
33.594482,12.987762,100.89577,758.0275,240.62617,205.6761,0
95.625854,-8.167908,100.248314,768.5336,232.88953,225.05199,1
0.0,0.0,0.0,768.5336,232.88953,225.05199,1
26.880066,36.133972,56.29043,785.6904,271.47842,154.33856,1
-32.793884,3.979477,-29.149261,704.41797,239.32101,115.545166,1
15.276367,-28.353104,126.51333,725.4566,233.773,194.40111,1
-41.65692,33.106705,-58.211227,765.79364,271.65186,136.23543,1
115.14838,75.188965,-95.722626,806.8665,284.91272,139.78062,1
0.0,0.0,0.0,806.8665,284.91272,139.78062,1
32.815613,-5.45903,-92.06632,760.0909,254.787,83.06501,0
58.0365,10.396225,42.638435,716.1538,256.55734,142.43575,1
-38.88147,37.14505,-167.86763,776.631,294.91815,60.601353,1
110.670654,4.9344482,1.5594177,809.06635,273.93768,93.61916,1
0.0,0.0,0.0,809.06635,273.93768,93.61916,1
,,,757.44244,274.74716,216.50505,0
60.569214,13.608566,77.21616,696.6058,260.88455,119.24004,1
-45.447266,38.050842,-96.33367,742.40515,281.72852,99.41897,1
81.59546,37.144516,54.77096,728.56384,262.77054,115.23077,1
4.363037,-0.65348816,-16.685043,708.47473,238.31105,140.41022,0
34.117554,-18.730682,109.629166,778.422,261.08157,232.28023,0
4.9278564,-18.409042,145.85825,725.66943,230.99225,201.4301,1
29.048035,18.732635,11.586502,724.5779,275.98267,143.99182,0
-15.424561,15.8489685,-76.92948,728.29047,256.9299,125.18009,0
10.611267,-23.395874,48.98259,707.5445,217.1631,156.6457,0
-112.51776,-65.84514,93.865746,659.8934,219.63692,188.16292,0
-94.88898,-39.577545,-99.24078,668.0508,233.44727,102.427,1
74.36011,0.42460632,193.91307,794.13904,218.86699,370.31863,0
17.728638,14.2907715,34.308304,715.71545,273.05917,175.68164,1
11.886475,19.967804,17.441086,771.17755,250.3784,225.25574,0
30.793457,9.356781,-32.54712,744.888,245.0932,151.89429,0
38.979675,0.3432312,-4.7514343,767.37164,257.39902,165.9518,0
58.16046,1.2388916,33.826042,760.2094,286.5968,135.52553,0
-29.072388,10.80954,176.6464,742.8262,288.93958,243.74011,0
42.78076,-23.617035,93.87295,763.57666,240.87689,173.50635,0
29.783936,-9.844238,-15.021446,724.81134,225.81328,116.88473,0
3.26062,-25.568146,-44.482613,696.26056,245.6352,86.12902,0
27.097778,17.376434,98.12334,729.6835,249.25844,240.08397,1
16.180054,17.927933,41.53501,717.2845,236.83829,145.22467,1
-25.904785,-13.469437,-20.515602,682.6298,243.04298,95.243835,1
-10.108215,3.346405,-14.539215,726.22943,259.42947,94.01351,1
26.029114,-15.566101,32.05974,713.9988,232.66042,155.30684,1
-84.61151,-19.42717,-70.61922,693.29126,240.24702,81.711426,0
-40.568726,55.19287,-70.71358,750.49506,276.77286,238.79378,0
-48.686096,-6.1342316,-90.77702,686.704,244.81973,92.700226,0
-5.295166,37.44304,25.550598,700.2401,270.37415,147.63165,1
-69.90802,42.579712,-110.05216,685.6523,278.97626,126.8016,1
-19.904846,36.74492,-99.58119,702.628,274.18478,79.765564,0
6.64386,43.649185,-10.144478,723.5104,280.36563,82.32271,1
71.562805,4.413147,52.657494,790.3848,266.42282,147.61003,1
-52.924377,20.707214,-71.46103,712.62506,282.07574,47.790455,0
-89.49573,-2.7696228,-41.621056,696.69226,258.93765,125.667625,0
-43.709656,-6.652176,49.61509,718.81775,252.91743,144.34753,0
-107.99597,-36.633667,10.121902,675.71484,228.48538,190.82855,1
-56.17395,-4.1858215,-44.325516,712.9085,250.55414,178.85773,0
26.59607,-6.6057587,45.45179,678.14325,244.86436,139.98799,1
-119.31769,-12.386307,-84.76651,655.0873,245.00258,84.54515,1
-48.441345,2.0323486,53.095177,714.23236,256.58444,169.90022,0
90.99072,-15.193115,25.57228,766.26917,248.29144,106.561646,1
-138.4137,-30.816147,-115.316376,692.47125,246.33128,129.63963,1
-58.203064,-5.5565796,66.16531,724.7267,267.22858,174.97064,0
-57.79962,-3.2187805,89.58846,683.2861,238.81046,161.63347,1
-65.39307,-65.09808,47.88085,652.36346,207.6441,164.7063,0
-39.70392,-2.5731812,-4.1087646,711.2465,252.39963,95.734276,0
-23.424194,-4.7626343,29.574142,696.58215,262.13644,137.2595,0
72.45856,7.7001038,17.314125,765.64056,272.17752,131.84822,0
13.840942,47.823486,73.88011,776.6969,304.25348,160.14104,1
-21.557434,-10.977112,-99.17817,668.02814,239.9637,83.53411,1
64.49335,19.104187,-76.008354,786.41327,311.59647,94.457054,0
-62.67798,-7.526932,-172.08212,686.444,254.74251,42.705547,0
83.80127,-6.7962646,31.860886,763.6547,239.70064,152.07536,0
90.7406,24.460892,-13.977219,788.078,250.71082,157.61201,0
19.432129,-35.151855,-29.331665,744.1572,222.70709,169.81615,1
-56.372437,-5.2753906,129.30737,750.05774,271.6184,152.95558,1
49.944885,-1.3826294,23.707024,799.8221,266.7194,88.531006,0
13.534485,6.3529053,66.96872,756.04456,265.53552,135.4447,1
-21.034302,-5.946945,1.5944977,703.35724,226.10364,173.15015,0
74.98291,1.9264221,-20.057297,790.38885,268.45935,121.312225,1
-30.911987,13.0946045,97.624146,726.29266,260.93732,167.95795,0
-5.854309,-2.8548737,-46.350533,709.0968,239.21724,69.89306,0
-73.30066,-24.04309,-4.2954254,692.7344,232.2037,196.9823,0
2.74115,-5.5932617,30.038315,754.25555,241.14885,129.30025,0
-16.481812,3.5630646,41.72415,714.0016,252.45894,200.20268,1
-70.79205,-79.95711,-24.642502,634.66223,207.35555,98.1908,1
11.951111,-17.186127,42.619156,758.1206,236.38388,194.77234,1
-22.4906,-45.338913,165.87509,734.30817,250.04503,236.11632,1
52.936646,-3.5629578,55.408936,715.33936,256.6033,194.38416,0
70.48712,4.493698,7.5512085,803.128,246.61426,169.00725,0
24.814209,31.479279,-64.268585,751.20996,254.903,135.48412,1
47.074768,-16.366547,119.11307,768.26495,235.91277,286.59714,1
-145.99268,33.043503,2.7944336,728.3321,269.1402,129.27069,1
-49.540344,-18.91278,-17.462563,728.5495,234.93196,77.04399,1
21.362854,-7.5273438,96.18042,769.6245,257.57974,250.13289,0
42.133484,27.945984,11.880173,774.9161,262.92194,173.91748,0
121.48389,-21.037704,92.418365,810.65704,230.54265,223.08968,1
61.98706,-16.99858,56.462708,802.57355,249.90993,188.55444,1
-24.055481,9.8385315,70.64977,731.63153,246.11838,164.7676,0
73.23688,17.486267,43.789444,751.40106,242.75331,174.4431,1
-22.460083,-2.2222137,-171.151,757.385,242.68126,97.36733,0
14.786011,5.5893097,-75.59854,772.0281,243.19687,186.18903,1
,,,,,,1
68.910095,-3.8319855,47.830566,776.7122,246.27075,158.56006,1
-34.726074,-23.311127,-141.9917,732.3068,252.70746,94.21143,0
66.27167,-7.544464,41.731934,816.11035,263.94437,165.48633,0
95.22089,-75.51814,176.95505,823.60236,205.70421,249.35326,0
-15.720947,-37.852707,2.290039,774.4438,228.287,226.70152,1
,,,853.04785,227.33812,144.18149,1
75.11603,-15.51416,-71.44565,872.99585,258.53796,164.17851,1
81.42761,29.330109,-103.032745,841.27203,257.2832,150.54137,0
-7.479492,38.69037,-6.1158752,728.7494,279.83948,130.32686,0
-51.05359,4.53598,22.833084,725.61597,265.10837,226.4731,1
66.73059,-25.34903,-29.649063,796.3043,235.67566,106.32724,1
8.883301,13.626526,-134.90497,756.8477,265.72244,79.349106,0
-46.18524,26.120361,7.991852,738.951,292.4222,147.0395,0
-64.93231,3.6216888,-85.597015,760.2305,243.51788,150.34349,0
-62.22516,8.563843,49.29294,739.1716,297.1797,157.9801,1
31.10907,-28.464035,82.802765,782.2243,252.6197,190.95349,0
-87.98468,-5.198578,-59.74791,718.8056,266.46042,107.087006,1
-38.128235,10.987305,-14.767502,756.29724,263.63538,170.75366,0
15.159973,44.475403,0.21260834,734.90936,291.52692,127.40375,0
-25.201416,22.522873,-88.018326,750.2813,253.73392,68.5105,1
-12.875671,-25.635864,65.84767,750.0602,261.81412,136.5229,1
-29.011047,-4.7685394,38.986732,714.70044,248.94936,146.64662,0
-35.086487,16.3508,-118.203606,711.2689,261.75867,66.49427,1
-5.6691284,1.772049,37.18927,709.7047,234.37836,173.3728,1
15.345032,21.328873,-43.980827,738.87946,263.29337,102.29357,1
101.91437,19.763855,-18.505219,820.6905,271.03528,120.22214,0
26.109802,-59.59253,-34.382942,778.34534,261.19583,120.26188,0
-24.386353,2.7707214,0.44070435,750.20013,259.98505,166.3993,0
25.756714,-28.943298,25.676262,754.6776,247.47278,144.61143,0
-25.218567,-49.008255,-28.545868,791.67706,248.91365,161.22037,1
-1.125061,-32.318695,-16.086784,784.67487,269.3828,104.25431,1
18.474915,21.915558,-60.014786,848.36725,282.69214,172.45184,1
-3.039978,-21.356201,61.308548,765.94305,268.35455,191.05292,1
99.91205,2.347763,49.527298,815.9821,239.64178,238.8291,0
-0.41448975,-23.20227,128.20764,747.15656,283.4436,215.17834,1
-41.930542,22.021759,97.75234,728.9771,249.84941,199.096,1
1.6793823,39.922913,10.379669,776.36273,286.23813,175.07777,1
6.043762,-11.699875,-34.77825,751.2257,241.82329,111.41259,1
-38.250916,-12.141907,-4.3596344,725.399,259.56628,114.50611,0
54.93878,32.151627,-59.13423,747.8414,267.75513,95.19028,1
96.52887,4.4505615,-36.338272,816.48785,272.23978,116.96591,1
-3.4719238,28.71164,-97.41272,784.67786,272.51852,156.91077,1
23.212524,-7.850281,-103.7915,765.0144,269.49707,106.27178,1
-17.412415,-18.207993,8.81604,777.4962,254.10078,165.64503,1
14.414978,7.6763153,-45.864014,778.38464,261.79187,146.4611,0
20.508179,0.850708,53.693123,756.4244,240.00465,122.0438,1
-15.751282,-18.612411,5.92778,754.2127,250.34169,174.93837,0
42.33252,19.31308,65.84879,798.0816,265.5003,143.34843,1
-22.620178,-2.6096191,87.5121,753.2746,268.59225,143.02826,0
46.376587,-30.177734,56.181618,770.30237,236.54602,179.44771,0
36.12793,12.402924,-91.25182,782.5188,265.41876,126.16567,1
-102.148865,-20.435486,80.85588,696.68604,259.713,246.29932,1
-109.772156,31.539246,-61.51828,682.22253,258.39352,138.07466,0
9.501892,41.621506,118.14406,757.1781,291.838,191.01607,1
8.974609,-27.051514,92.59779,745.5005,250.09122,204.06221,1
-80.22919,5.3379974,-1.3518829,670.1766,258.11728,147.63571,1
74.88043,30.902618,33.934525,781.0658,290.7352,171.125,0
-33.494263,-9.943878,-116.13267,749.7191,288.8125,88.79188,1
13.762146,-9.107681,-75.968704,765.6445,249.8727,177.44055,1
-17.983154,-7.4597015,19.289703,745.783,253.51659,163.72739,0
-63.75049,0.065582275,65.899414,738.3028,247.49278,178.84814,0
58.347717,-5.7757874,33.558533,799.3428,266.34958,130.49316,1
-30.949585,-32.343582,51.937912,715.2966,239.46004,129.63586,1
84.545166,-24.672256,16.101837,745.65216,230.7618,145.43665,1
25.485718,7.6918793,31.313568,738.674,256.889,179.87373,0
85.019775,26.687729,-42.095238,742.1356,273.4342,110.4307,1
14.770996,18.531448,-64.86237,784.0726,270.29144,126.04473,1
8.901184,7.0087433,97.32715,747.78406,262.3886,185.44733,0
4.8641357,15.599335,109.27365,728.3501,288.69644,192.40796,1
-0.50164795,1.6477356,15.230209,734.714,267.81403,148.10081,1
9.064514,29.255371,-74.73495,771.55695,284.07916,90.349525,1
21.526855,-8.387802,-39.838875,720.23926,244.31268,116.14669,1
34.77771,3.885086,21.5849,723.97046,239.7071,179.25099,1
-26.613953,30.038986,-125.90661,677.28,256.39142,84.31994,1
-18.584167,-33.869354,1.3246613,779.0211,243.65741,135.0198,0
11.726685,-13.001984,19.45404,724.85876,262.65952,106.1134,0
-75.859924,-22.656082,71.55865,696.8523,245.46825,179.08269,1
23.282166,34.026825,-38.179497,740.7555,301.3402,120.90353,1
20.800049,-54.22728,66.571014,757.8546,246.27016,258.94473,1
-5.28833,6.585785,101.83803,728.07745,272.74402,129.5208,1
-99.345276,-38.449463,-127.598694,689.68585,219.36584,192.88556,0
-102.52283,-48.30681,66.51736,656.21405,233.93034,190.87099,1
-65.68713,4.9637146,-36.96856,686.83466,260.87717,116.819664,1
3.1843872,10.066223,-27.357483,717.1782,257.961,148.70453,1
-47.262024,-15.668564,-18.308708,696.62067,238.39633,83.12375,1
-64.785034,8.088211,20.682793,697.9103,261.506,125.476105,0
-64.089355,4.722885,-110.75895,710.1744,251.77684,97.94894,1
-51.06122,-39.588974,25.924118,732.58777,225.7141,161.32399,0
5.375122,7.650528,-4.627472,747.26776,263.05505,151.93327,1
2.5437012,-13.150497,-100.59076,762.22205,249.88585,69.55336,0
-3.350708,-56.74446,146.5076,696.44763,231.4406,219.55127,0
-115.69232,31.546204,-70.98819,707.2646,285.4544,104.50394,0
70.95874,18.005646,45.75183,815.56555,235.86598,236.50896,0
-32.154846,3.24057,-6.8410187,759.79407,257.60898,150.03786,0
7.919922,-10.940735,-0.9746399,710.7205,259.55112,115.60959,1
-63.740173,23.86589,-5.5477295,722.21606,254.81895,149.20212,0
67.2489,13.692474,56.62078,728.6984,240.24268,143.3661,1
-81.02374,25.55838,-72.41957,708.3446,281.73123,92.983215,0
-63.10675,9.581192,-76.35952,717.2976,256.4289,88.10653,0
-16.7641,-38.28131,-36.05922,744.03204,235.02924,136.7132,1
-20.016602,-19.014877,61.96659,709.9001,245.88725,186.83606,1
88.60986,17.751068,26.985313,743.4798,263.43222,139.36906,1
-36.28296,-45.13112,30.592697,682.453,233.19392,199.72205,0
16.928162,-7.010315,-26.646057,718.147,257.4296,144.68126,0
-2.2669678,14.692017,53.259323,716.4666,273.9231,167.52144,1
-51.510193,-13.857025,17.42633,689.62103,242.66068,151.54663,1
38.550842,-20.514114,28.439983,698.5002,238.91408,92.34066,0
82.76117,3.9851074,43.049706,753.66125,254.93895,141.79567,0
108.23157,-12.626465,41.04251,785.5862,245.16257,123.7194,0
49.90869,14.237183,35.77462,743.844,246.90157,147.48189,1
42.23883,36.63855,8.782379,749.17914,272.297,117.49555,1
52.16101,52.214294,-110.41767,753.1232,273.76413,85.462135,0
28.464905,68.507614,-152.5795,799.32666,286.634,90.51615,0
56.22107,-7.63974,-10.065376,714.8039,236.81586,82.23666,1
-32.681152,-47.981735,15.527473,664.7271,220.71498,97.00278,0
-73.669495,-46.803223,-168.2263,735.57367,226.68253,139.4009,0
94.31006,32.44153,-0.3098297,729.34924,257.53317,134.14839,1
57.990234,25.375763,104.188194,765.32166,279.64496,179.14043,1
-20.253479,-12.464966,124.122055,722.0232,279.85815,218.53032,0
-63.45465,9.613892,-110.52456,695.47626,274.34378,98.45127,0
-96.41919,5.0184937,-89.65221,678.01324,261.7809,96.719025,0
-58.50348,10.954895,-135.3176,674.4019,244.4236,110.03603,1
8.60321,17.00319,41.408386,706.9703,255.46718,175.61804,1
,,,,,,0
-84.8067,-23.31102,4.050392,662.2475,241.11986,99.34937,0
20.662964,29.658966,92.20409,764.46783,282.56448,165.98747,0
68.67456,7.009918,26.738312,784.68036,272.1701,165.05522,1
62.805298,32.506714,42.849022,746.03186,285.00137,139.60088,0
71.1756,16.382477,-31.155807,789.34143,287.82846,132.79408,0
-52.898743,4.675995,-101.15002,692.7678,273.98172,83.73083,0
-85.3609,-30.323471,37.394203,675.143,225.45798,146.41377,0
-11.740295,-6.043686,-76.71946,664.3214,229.24641,125.61965,1
-8.536316,21.327484,88.01458,746.56213,272.16006,192.29543,1
-23.862305,-4.4016724,-65.04307,691.71576,239.1556,112.92086,0
-63.756104,45.218323,4.3288574,723.8638,287.43262,147.30322,0
19.459778,4.445038,71.436165,767.04144,257.4103,176.22765,0
-49.605774,54.126694,-86.20983,711.28534,285.22736,118.47376,0
22.415894,-40.989914,177.46252,754.93524,217.31352,291.24728,1
-33.114746,19.004791,80.90964,715.9313,276.94864,144.1045,0
-72.42963,-27.185974,97.478806,684.3097,239.16794,161.31891,0
9.165894,36.632004,-26.989723,768.7663,268.83096,123.17509,0
6.778076,12.195206,68.6461,747.6429,245.85614,220.83862,0
37.87628,-26.53798,95.9758,747.47235,252.84407,234.2376,1
-152.54327,-21.14743,-109.77916,654.97,253.83041,146.54494,0
-33.816895,-19.309937,-72.11176,683.2526,231.45537,84.18902,0
-49.205933,51.61914,-143.97266,708.9404,285.76068,45.885372,1
-5.0578003,-20.997833,80.348526,701.89404,238.20798,232.11658,1
27.469482,-6.233795,114.961464,766.7185,256.36526,199.69926,0
42.625305,-33.92337,87.749054,752.4024,240.56146,131.488,1
-51.78833,5.390503,7.5848236,694.86566,252.09427,136.83769,0
37.577454,-14.687012,-85.00454,782.9741,260.5033,115.19369,0
-74.33191,-0.66773987,-27.554138,674.9344,246.45734,105.59378,0
-81.17529,4.4401245,-123.387314,664.8485,267.2339,41.38558,1
4.451294,-17.998734,35.80963,684.16376,233.37502,114.648155,1
21.829346,-25.275497,29.786789,713.9903,232.72127,190.99286,0
-47.94928,17.315948,27.464935,694.66504,274.92465,160.72496,0
1.2536621,18.562408,-53.359238,716.1717,251.99681,133.69653,0
-42.40924,-35.78189,-22.784607,729.91266,231.58444,104.909096,1
56.009216,39.43251,-140.94347,775.7906,246.79778,146.9871,1
64.991394,-3.914978,-44.562836,782.896,235.311,184.80159,0
3.6381836,-30.949478,25.266586,707.3699,231.58568,171.59259,1
50.03766,4.8052063,-27.454834,748.0698,269.5652,128.98946,0
-4.2523804,17.824158,-8.133484,700.7943,276.60312,87.16773,0
3.7387085,13.465317,-7.1655273,711.0673,265.26215,186.536,1
-34.39795,-0.99050903,-8.346947,719.0664,264.92538,127.38726,0
4.263916,-12.160477,47.738052,705.1429,244.68803,180.65259,1
81.91913,14.908722,-49.58766,749.30365,279.92114,66.76046,0
3.5076904,-10.706558,45.498985,754.0851,252.97475,146.43756,1
-7.4422607,22.020355,120.75427,734.70337,256.22037,166.69835,0
42.74872,12.520081,-37.797348,772.41736,248.00372,188.44557,1
25.286682,7.848404,-119.6941,759.0417,257.2941,92.96563,1
48.359375,-8.901489,146.60298,707.11597,232.9911,224.30302,1
1.357666,3.6023407,-36.120842,705.2905,256.11618,119.295525,0
-19.882568,14.895081,-79.69228,699.9395,283.4563,95.77781,0
50.12445,-3.7439117,99.49666,777.4656,228.49738,321.30054,0
-30.123108,13.186111,84.92522,710.5427,253.29672,179.22054,0
-30.264648,-9.022476,-88.93413,703.0958,238.27414,131.55336,0
-42.190308,-13.1249695,67.075745,697.47174,242.83095,120.78025,0
-20.385376,-20.490463,46.374283,727.5733,239.81548,161.63017,0
-141.69647,-36.54535,-132.59302,636.98364,233.8294,124.92739,0
-69.193726,-36.09613,40.88981,702.6772,242.58936,159.0237,0
96.31122,71.99312,-118.96318,812.4363,292.4133,137.54472,0
54.409912,-16.92015,155.06534,763.5865,251.40367,238.3346,1
98.86224,-40.583527,227.36133,761.50146,236.50491,302.9087,1
130.45593,-18.740814,-55.914665,788.2592,256.2107,77.9009,1
60.747925,29.271973,-12.357269,801.5748,257.94623,174.87566,0
91.15741,-6.621277,106.13033,832.8074,262.8251,191.88481,1
127.13611,11.299438,165.2755,824.2142,269.877,220.58186,1
60.401917,38.824753,-47.855972,779.7454,266.7844,69.87794,1
-1.6364136,-13.801086,33.01293,747.53326,241.32616,159.08434,0
-8.746704,-5.502136,47.7465,739.62573,245.70584,155.61845,1
1.2201538,-39.49376,-36.873352,741.1789,241.67796,67.49183,1
-56.19342,-12.596344,-89.47954,724.4518,247.22427,177.11928,0
-24.322998,41.95848,-29.640854,729.31323,289.31253,159.16763,0
11.27832,19.780212,-24.266876,716.1524,265.90927,98.9813,1
-56.469788,-32.748337,-60.204544,718.2743,246.57912,142.66919,1
-32.56299,-12.878876,47.836853,686.914,240.52776,209.48604,1
18.551575,46.226654,-107.08728,705.0155,263.58447,91.43323,0
-55.06964,6.13266,15.934326,719.7339,286.39996,126.65937,0
33.55786,-22.17302,-70.564445,747.16455,241.88493,78.57998,1
-75.80853,37.27484,-77.58674,704.27325,272.13254,102.725105,1
44.693848,20.612091,23.058846,736.14105,283.80106,86.59858,0
67.08655,-56.306427,46.531937,764.036,220.12546,207.00114,1
51.51758,-15.328369,36.899796,755.04706,265.43372,176.133,0
-71.03265,31.827866,-97.739944,720.5443,261.92538,135.3021,1
-105.61774,2.085022,-89.79837,685.50793,251.6047,181.00659,1
24.792725,22.748444,-57.58373,763.6581,292.2982,40.1888,1
-12.038757,24.879944,-116.05873,752.3795,251.58688,186.04927,0
-2.1847534,-18.117783,135.25754,779.9896,236.17004,250.95891,1
66.24603,-22.044876,151.68593,789.4992,254.00752,209.62654,0
13.6901245,-1.6576843,57.139374,728.9246,264.37012,156.37369,1
-66.903564,-16.387085,23.948425,720.13446,236.6159,157.21507,1
26.526794,13.096802,25.526978,753.9615,251.35367,228.66475,1
47.46649,26.367905,24.972862,734.4377,262.5536,129.39105,0
11.280334,-52.514114,80.1965,725.83496,229.72255,130.60606,0
-84.776794,10.976883,56.77977,677.8743,266.39984,204.69751,0
14.92395,-7.598358,9.135109,759.83466,258.3858,98.69181,1
5.786316,-38.469955,117.712616,724.9605,214.42342,247.495,0
-19.40216,28.892578,89.17649,759.29517,287.5426,199.2649,0
-127.4895,-1.6609802,48.931892,703.61127,258.18695,166.92876,0
-33.15222,-4.6279907,-17.330734,697.7476,248.07657,130.71498,0
103.578064,-24.348083,66.00505,773.7766,255.69028,172.72182,0
-88.644226,-2.546402,77.967186,709.2124,251.82887,167.12866,1
-22.479797,17.013718,55.601448,728.1499,266.47104,128.9698,0
70.30963,-19.274063,54.559258,775.1409,238.75288,136.20743,0
-46.055786,13.858185,-23.326294,737.69037,258.13034,119.703125,0
-91.95953,20.857529,-69.06722,721.2772,260.75256,84.1751,0
9.412048,-9.672516,38.8555,753.0554,238.1556,222.63005,1
92.37604,-4.716873,35.76471,792.1601,243.9048,220.82751,1
43.61743,55.587875,-122.54252,736.9089,282.3147,84.171104,1
4.406128,-4.2845764,-15.090103,780.67645,269.12973,96.6811,0
-8.702759,-24.024002,-33.651268,749.8427,244.10472,95.36137,1
-28.350403,1.9425049,17.932022,689.14954,243.65623,163.1625,1
120.29645,26.212906,34.349007,782.755,257.39908,151.0456,0
159.76886,-8.06192,90.43721,736.5953,232.33188,150.17053,1
30.908447,-38.378174,46.21366,732.87915,210.31703,115.63571,1
69.09686,11.836975,50.19658,824.86816,278.81168,119.02093,0
3.2769775,-5.385086,-3.159668,807.4897,248.93433,180.88686,0
-1.5188599,15.20134,-128.08633,757.0733,254.7547,102.48759,1
-31.71399,8.746994,-157.3142,728.7826,232.35442,134.6234,0
-52.181458,-7.4494324,58.538414,741.08246,263.09573,147.64012,0
38.161316,5.2027283,72.19978,766.54706,241.96439,202.84969,1
87.29889,-9.552017,-89.7372,801.9599,249.60863,71.93268,1
3.7493896,-26.709106,-24.341797,773.5966,264.642,144.17165,1
-35.338257,-0.626297,-46.220764,760.9677,234.82872,159.75636,0
45.086,11.534393,-79.12864,774.9271,245.31604,91.14445,1
10.759827,-29.09729,115.16996,772.4102,220.84113,227.16689,1
18.017761,2.7403717,85.92586,714.16187,254.27386,173.19997,1
-19.38684,-23.208374,-11.031319,718.134,256.61447,119.26377,1
-25.067383,21.990509,-106.488205,776.29816,268.06708,84.34494,1
84.46295,43.12413,-54.02427,751.0864,259.24548,124.52859,0
-27.12268,2.370758,5.0412445,706.98096,269.69003,128.06395,1
-8.553284,-36.36609,72.47641,700.79645,241.10336,223.8726,0
8.649231,-5.890381,-86.616035,786.7189,273.8715,119.163704,0
-5.5997314,7.362549,-10.855591,763.81067,264.47635,143.33586,0
41.8468,54.730057,-58.083916,763.6525,274.55063,104.1589,0
44.467346,23.192642,-90.30459,786.66565,270.76978,93.601616,1
77.08673,-21.831802,138.7081,757.2744,231.42615,211.3195,0
4.4696655,-1.12883,-41.129196,740.7989,245.5333,166.05531,1
51.11261,3.6498413,37.111954,759.7613,259.49652,137.16002,0
67.97339,0.98605347,96.00633,785.9456,263.65134,247.95772,1
72.55609,-10.924149,164.31088,787.28253,245.97993,272.9718,1
52.398132,-3.83255,-18.242043,770.1475,285.28476,81.57179,1
-38.90985,-9.912415,-97.89815,684.7144,251.70154,140.10294,1
-16.026855,-4.571274,69.71527,754.38513,251.64952,171.29724,1
20.070374,-1.7758179,46.720665,747.1193,241.8396,153.4585,0
-19.997253,-3.4840698,146.06592,721.244,241.56422,258.59042,1
-50.60553,-52.029327,-17.86438,718.3621,235.93256,147.54872,0
11.140259,-27.735977,8.564499,749.27606,239.93697,117.95577,1
-75.10864,56.677902,-162.21545,721.4139,287.67184,42.88023,1
