team_name,avg_spacing,std_spacing,min_spacing,won
GENG MOBIL 1,754.2127,250.34169,174.93837,0
NRG ESPORTS,798.0816,265.5003,143.34843,1
GENG MOBIL 1,753.2746,268.59225,143.02826,0
GENG MOBIL 1,770.30237,236.54602,179.44771,0
NRG ESPORTS,782.5188,265.41876,126.16567,1
COMPLEXITY,696.68604,259.713,246.29932,1
COMPLEXITY,682.22253,258.39352,138.07466,0
SPACESTATION,757.1781,291.838,191.01607,1
SPACESTATION,745.5005,250.09122,204.06221,1
COMPLEXITY,670.1766,258.11728,147.63571,1
SPACESTATION,781.0658,290.7352,171.125,0
SPACESTATION,749.7191,288.8125,88.79188,1
9LIVES,765.6445,249.8727,177.44055,1
9LIVES,745.783,253.51659,163.72739,0
9LIVES,738.3028,247.49278,178.84814,0
9LIVES,799.3428,266.34958,130.49316,1
9LIVES,715.2966,239.46004,129.63586,1
NRG ESPORTS,745.65216,230.7618,145.43665,1
NRG ESPORTS,738.674,256.889,179.87373,0
NRG ESPORTS,742.1356,273.4342,110.4307,1
SPACESTATION,784.0726,270.29144,126.04473,1
SPACESTATION,747.78406,262.3886,185.44733,0
SPACESTATION,728.3501,288.69644,192.40796,1
SPACESTATION,734.714,267.81403,148.10081,1
SPACESTATION,771.55695,284.07916,90.349525,1
NRG ESPORTS,720.23926,244.31268,116.14669,1
NRG ESPORTS,723.97046,239.7071,179.25099,1
NRG ESPORTS,677.28,256.39142,84.31994,1
NRG ESPORTS,779.0211,243.65741,135.0198,0
NRG ESPORTS,724.85876,262.65952,106.1134,0
NRG ESPORTS,696.8523,245.46825,179.08269,1
NRG ESPORTS,740.7555,301.3402,120.90353,1
NRG ESPORTS,757.8546,246.27016,258.94473,1
M8 ALPINE,728.07745,272.74402,129.5208,1
M8 ALPINE,689.68585,219.36584,192.88556,0
M8 ALPINE,656.21405,233.93034,190.87099,1
M8 ALPINE,686.83466,260.87717,116.819664,1
SAVE THE GAME,717.1782,257.961,148.70453,1
SAVE THE GAME,696.62067,238.39633,83.12375,1
SAVE THE GAME,697.9103,261.506,125.476105,0
RRG,710.1744,251.77684,97.94894,1
F4WD,732.58777,225.7141,161.32399,0
DIGNITAS,747.26776,263.05505,151.93327,1
F4WD,762.22205,249.88585,69.55336,0
DIGNITAS,696.44763,231.4406,219.55127,0
RRG,707.2646,285.4544,104.50394,0
F4WD,815.56555,235.86598,236.50896,0
RRG,759.79407,257.60898,150.03786,0
DIGNITAS,710.7205,259.55112,115.60959,1
RRG,722.21606,254.81895,149.20212,0
CALIENTE,728.6984,240.24268,143.3661,1
M8 ALPINE,708.3446,281.73123,92.983215,0
CALIENTE,717.2976,256.4289,88.10653,0
TEAM JJROX,744.03204,235.02924,136.7132,1
NOMSTER,709.9001,245.88725,186.83606,1
DIGNITAS,743.4798,263.43222,139.36906,1
M8 ALPINE,682.453,233.19392,199.72205,0
ASCEND,718.147,257.4296,144.68126,0
STARTPOINT,716.4666,273.9231,167.52144,1
CALIENTE,689.62103,242.66068,151.54663,1
TEAM JJROX,698.5002,238.91408,92.34066,0
NOMSTER,753.66125,254.93895,141.79567,0
DIGNITAS,785.5862,245.16257,123.7194,0
CALIENTE,743.844,246.90157,147.48189,1
STARTPOINT,749.17914,272.297,117.49555,1
TEAM JJROX,753.1232,273.76413,85.462135,0
CALIENTE,799.32666,286.634,90.51615,0
DIGNITAS,714.8039,236.81586,82.23666,1
TEAM JJROX,664.7271,220.71498,97.00278,0
CALIENTE,735.57367,226.68253,139.4009,0
DIGNITAS,729.34924,257.53317,134.14839,1
STARTPOINT,765.32166,279.64496,179.14043,1
ASCEND,722.0232,279.85815,218.53032,0
DIGNITAS,695.47626,274.34378,98.45127,0
TEAM JJROX,678.01324,261.7809,96.719025,0
TEAM JJROX,674.4019,244.4236,110.03603,1
TEAM VITALITY,706.9703,255.46718,175.61804,1
STARTPOINT,,,,0
DIGNITAS,662.2475,241.11986,99.34937,0
TEAM JJROX,764.46783,282.56448,165.98747,0
TEAM JJROX,784.68036,272.1701,165.05522,1
STARTPOINT,746.03186,285.00137,139.60088,0
NIP,789.34143,287.82846,132.79408,0
DIGNITAS,692.7678,273.98172,83.73083,0
M8 ALPINE,675.143,225.45798,146.41377,0
TEAM VITALITY,664.3214,229.24641,125.61965,1
TEAM JJROX,746.56213,272.16006,192.29543,1
NOMSTER,691.71576,239.1556,112.92086,0
TEAM VITALITY,723.8638,287.43262,147.30322,0
STARTPOINT,767.04144,257.4103,176.22765,0
NOMSTER,711.28534,285.22736,118.47376,0
NIP,754.93524,217.31352,291.24728,1
CALIENTE,715.9313,276.94864,144.1045,0
CALIENTE,684.3097,239.16794,161.31891,0
STARTPOINT,768.7663,268.83096,123.17509,0
CALIENTE,747.6429,245.85614,220.83862,0
GENTLE MATES,747.47235,252.84407,234.2376,1
TEAM VITALITY,654.97,253.83041,146.54494,0
GENTLE MATES,683.2526,231.45537,84.18902,0
ASCEND,708.9404,285.76068,45.885372,1
STARTPOINT,701.89404,238.20798,232.11658,1
GEEKAY ESPORTS,766.7185,256.36526,199.69926,0
GEEKAY ESPORTS,752.4024,240.56146,131.488,1
GEEKAY ESPORTS,694.86566,252.09427,136.83769,0
GEEKAY ESPORTS,782.9741,260.5033,115.19369,0
TEAM VITALITY,674.9344,246.45734,105.59378,0
TEAM VITALITY,664.8485,267.2339,41.38558,1
TEAM VITALITY,684.16376,233.37502,114.648155,1
TEAM VITALITY,713.9903,232.72127,190.99286,0
TEAM VITALITY,694.66504,274.92465,160.72496,0
DIGNITAS,716.1717,251.99681,133.69653,0
DIGNITAS,729.91266,231.58444,104.909096,1
DIGNITAS,775.7906,246.79778,146.9871,1
DIGNITAS,782.896,235.311,184.80159,0
DIGNITAS,707.3699,231.58568,171.59259,1
STARTPOINT,748.0698,269.5652,128.98946,0
STARTPOINT,700.7943,276.60312,87.16773,0
STARTPOINT,711.0673,265.26215,186.536,1
STARTPOINT,719.0664,264.92538,127.38726,0
STARTPOINT,705.1429,244.68803,180.65259,1
STARTPOINT,749.30365,279.92114,66.76046,0
NIP,754.0851,252.97475,146.43756,1
NIP,734.70337,256.22037,166.69835,0
NIP,772.41736,248.00372,188.44557,1
DIGNITAS,759.0417,257.2941,92.96563,1
DIGNITAS,707.11597,232.9911,224.30302,1
DIGNITAS,705.2905,256.11618,119.295525,0
DIGNITAS,699.9395,283.4563,95.77781,0
NIP,777.4656,228.49738,321.30054,0
NIP,710.5427,253.29672,179.22054,0
NIP,703.0958,238.27414,131.55336,0
NIP,697.47174,242.83095,120.78025,0
DIGNITAS,727.5733,239.81548,161.63017,0
DIGNITAS,636.98364,233.8294,124.92739,0
DIGNITAS,702.6772,242.58936,159.0237,0
DIGNITAS,812.4363,292.4133,137.54472,0
COMPLEXITY,763.5865,251.40367,238.3346,1
COMPLEXITY,761.50146,236.50491,302.9087,1
COMPLEXITY,788.2592,256.2107,77.9009,1
OMELETTE,801.5748,257.94623,174.87566,0
OMELETTE,832.8074,262.8251,191.88481,1
OMELETTE,824.2142,269.877,220.58186,1
OMELETTE,779.7454,266.7844,69.87794,1
COMPLEXITY,747.53326,241.32616,159.08434,0
COMPLEXITY,739.62573,245.70584,155.61845,1
9LIVES,741.1789,241.67796,67.49183,1
NAC,724.4518,247.22427,177.11928,0
TALLADEGA,729.31323,289.31253,159.16763,0
9LIVES,716.1524,265.90927,98.9813,1
NAC,718.2743,246.57912,142.66919,1
COMPLEXITY,686.914,240.52776,209.48604,1
TEAM EVO,705.0155,263.58447,91.43323,0
PIONEERS,719.7339,286.39996,126.65937,0
TALLADEGA,747.16455,241.88493,78.57998,1
9LIVES,704.27325,272.13254,102.725105,1
PIONEERS,736.14105,283.80106,86.59858,0
TEAM EVO,764.036,220.12546,207.00114,1
TALLADEGA,755.04706,265.43372,176.133,0
GENG MOBIL 1,720.5443,261.92538,135.3021,1
NAC,685.50793,251.6047,181.00659,1
TEAM EVO,763.6581,292.2982,40.1888,1
TALLADEGA,752.3795,251.58688,186.04927,0
NAC,779.9896,236.17004,250.95891,1
GENG MOBIL 1,789.4992,254.00752,209.62654,0
TEAM EVO,728.9246,264.37012,156.37369,1
THE WOO,720.13446,236.6159,157.21507,1
TEAM EVO,753.9615,251.35367,228.66475,1
TALLADEGA,734.4377,262.5536,129.39105,0
GENG MOBIL 1,725.83496,229.72255,130.60606,0
THE WOO,677.8743,266.39984,204.69751,0
TEAM EVO,759.83466,258.3858,98.69181,1
TALLADEGA,724.9605,214.42342,247.495,0
PIONEERS,759.29517,287.5426,199.2649,0
THE WOO,703.61127,258.18695,166.92876,0
GENG MOBIL 1,697.7476,248.07657,130.71498,0
TALLADEGA,773.7766,255.69028,172.72182,0
THE WOO,709.2124,251.82887,167.12866,1
PIONEERS,728.1499,266.47104,128.9698,0
GENG MOBIL 1,775.1409,238.75288,136.20743,0
PIONEERS,737.69037,258.13034,119.703125,0
THE WOO,721.2772,260.75256,84.1751,0
TEAM EVO,753.0554,238.1556,222.63005,1
NAC,792.1601,243.9048,220.82751,1
TEAM EVO,736.9089,282.3147,84.171104,1
OMELETTE,780.67645,269.12973,96.6811,0
9LIVES,749.8427,244.10472,95.36137,1
REBELLION,689.14954,243.65623,163.1625,1
NAC,782.755,257.39908,151.0456,0
NAC,736.5953,232.33188,150.17053,1
NAC,732.87915,210.31703,115.63571,1
OMELETTE,824.86816,278.81168,119.02093,0
OMELETTE,807.4897,248.93433,180.88686,0
NAC,757.0733,254.7547,102.48759,1
NAC,728.7826,232.35442,134.6234,0
NAC,741.08246,263.09573,147.64012,0
NRG ESPORTS,766.54706,241.96439,202.84969,1
NRG ESPORTS,801.9599,249.60863,71.93268,1
NRG ESPORTS,773.5966,264.642,144.17165,1
NRG ESPORTS,760.9677,234.82872,159.75636,0
NRG ESPORTS,774.9271,245.31604,91.14445,1
NRG ESPORTS,772.4102,220.84113,227.16689,1
NRG ESPORTS,714.16187,254.27386,173.19997,1
NRG ESPORTS,718.134,256.61447,119.26377,1
REBELLION,776.29816,268.06708,84.34494,1
NAC,751.0864,259.24548,124.52859,0
NAC,706.98096,269.69003,128.06395,1
NAC,700.79645,241.10336,223.8726,0
REBELLION,786.7189,273.8715,119.163704,0
NAC,763.81067,264.47635,143.33586,0
REBELLION,763.6525,274.55063,104.1589,0
REBELLION,786.66565,270.76978,93.601616,1
ULTIMATES,757.2744,231.42615,211.3195,0
NRG ESPORTS,740.7989,245.5333,166.05531,1
ULTIMATES,759.7613,259.49652,137.16002,0
NRG ESPORTS,785.9456,263.65134,247.95772,1
NRG ESPORTS,787.28253,245.97993,272.9718,1
NRG ESPORTS,770.1475,285.28476,81.57179,1
ULTIMATES,684.7144,251.70154,140.10294,1
TEAM EVO,754.38513,251.64952,171.29724,1
TEAM EVO,747.1193,241.8396,153.4585,0
COMPLEXITY,721.244,241.56422,258.59042,1
COMPLEXITY,718.3621,235.93256,147.54872,0
TEAM EVO,749.27606,239.93697,117.95577,1
COMPLEXITY,721.4139,287.67184,42.88023,1
TEAM EVO,710.22375,264.71826,124.78092,0
TEAM EVO,770.6783,237.4008,218.86584,0
NRG ESPORTS,732.3081,273.52075,42.071,1
NRG ESPORTS,749.1934,251.828,121.14368,1
TEAM EVO,772.0389,277.74118,87.71618,1
NRG ESPORTS,701.79645,267.05087,73.516075,1
TEAM EVO,751.486,230.62584,195.13643,1
NRG ESPORTS,720.2839,214.67247,157.36688,0
TEAM EVO,737.2831,240.33096,165.19731,0
NRG ESPORTS,749.0487,280.54575,180.50752,1
TEAM EVO,771.1948,255.09178,108.96427,0
NRG ESPORTS,718.032,244.11322,61.739655,1
NRG ESPORTS,712.95685,235.09735,66.32791,1
NRG ESPORTS,688.9923,239.11426,90.83459,1
F4WD,757.56354,229.50186,177.30902,0
TEAM JJROX,611.8194,243.60974,83.1536,0
TEAM JJROX,764.84314,264.07047,143.64197,0
TEAM JJROX,751.41583,256.9448,161.04701,0
TEAM VITALITY,655.9577,259.1714,102.34231,1
SYNERGY,687.0295,269.43222,54.575047,1
TEAM VITALITY,668.23047,251.34137,167.07228,0
SYNERGY,678.0745,248.82996,107.83236,0
REDEMPTION,773.59985,242.53386,107.4623,1
TEAM VITALITY,731.5886,259.64374,182.58813,1
SYNERGY,703.6401,224.87476,212.23662,0
DIGNITAS,725.43427,242.96791,153.1971,1
TEAM VITALITY,730.5418,251.94943,134.84549,1
SYNERGY,717.7182,226.76341,195.76143,0
DIGNITAS,772.9263,238.83606,268.01163,1
REDEMPTION,750.7415,273.10013,132.53947,1
REDEMPTION,751.12805,244.22083,163.20906,0
TEAM VITALITY,717.7302,227.87543,129.1929,0
NIP,789.8171,240.80084,237.06708,1
REDEMPTION,761.303,238.21428,154.72667,0
TEAM VITALITY,771.8058,289.0315,159.63501,0
M8 ALPINE,688.7048,249.37477,28.019852,0
SICK!,748.6163,240.39566,187.55135,0
NIP,802.3416,277.38538,189.55428,0
RRG,760.1316,236.82338,206.80865,0
TEAM VITALITY,698.544,274.17093,100.58133,1
REDEMPTION,740.3163,246.31061,125.13193,0
M8 ALPINE,667.6104,235.9056,124.38073,1
DIGNITAS,766.64984,260.63278,135.65851,1
STARTPOINT,726.17413,259.87177,99.707436,0
SICK!,771.6226,243.19467,142.81102,0
TEAM JJROX,711.8055,250.1678,105.81091,1
RRG,747.9504,243.39633,137.99324,1
NIP,767.11926,226.7896,245.01622,1
M8 ALPINE,686.66876,216.69762,116.23754,0
DIGNITAS,783.64087,269.11694,130.85146,1
RRG,743.2976,230.33037,128.46436,0
TEAM JJROX,713.72046,253.03285,70.5774,0
STARTPOINT,809.7516,265.11337,66.82108,0
SICK!,786.31573,252.7678,301.42685,0
NIP,793.44305,251.38193,198.62524,1
M8 ALPINE,691.0626,272.75006,64.79058,1
DIGNITAS,733.8062,208.9648,191.52763,1
STARTPOINT,779.21606,245.48117,138.52454,0
RRG,738.3388,267.1273,130.21996,0
TEAM JJROX,728.19244,275.96558,132.20854,0
M8 ALPINE,727.09625,264.47137,140.77158,0
TEAM JJROX,736.71686,268.0002,121.97754,1
TEAM JJROX,724.02606,263.249,120.60327,1
DIGNITAS,767.5815,243.46571,83.18624,1
GEEKAY ESPORTS,782.2233,269.2298,92.08334,1
NIP,696.0767,265.06482,158.54637,0
DIGNITAS,724.21106,237.19786,105.717964,1
GEEKAY ESPORTS,819.9697,284.05368,183.77464,1
TEAM VITALITY,678.1952,245.86253,42.81084,1
NIP,736.9718,255.43776,168.93745,0
DIGNITAS,787.4509,282.6328,180.42607,1
SYNERGY,714.87427,235.47145,185.66345,0
TEAM VITALITY,708.3596,266.71954,176.47871,1
NIP,757.2206,258.61978,95.10507,0
SYNERGY,708.2496,228.23317,149.4116,1
GEEKAY ESPORTS,749.6032,254.62541,151.6335,0
TEAM VITALITY,720.4501,288.78647,161.63982,1
SYNERGY,762.13,275.2686,152.24806,0
GEEKAY ESPORTS,759.1313,273.8858,127.23814,1
SYNERGY,666.9302,262.31418,107.25431,1
STARTPOINT,771.53357,252.8188,142.35419,0
STARTPOINT,730.37976,255.59839,103.2077,1
STARTPOINT,767.9144,247.39767,99.19031,1
STARTPOINT,720.78644,273.98303,129.42215,1
STARTPOINT,791.94763,249.14896,195.53943,0
STARTPOINT,783.49493,270.54758,133.69606,0
STARTPOINT,706.2729,245.93845,144.55786,1
STARTPOINT,747.35034,264.13446,189.61778,0
STARTPOINT,666.4302,226.41801,152.48668,1
STARTPOINT,695.53436,252.77248,255.38637,0
STARTPOINT,886.5354,282.08185,241.2665,0
STARTPOINT,713.5861,248.42764,114.4083,0
GK ESPORTS,808.19604,227.41637,184.80261,1
GK ESPORTS,794.20325,290.63297,193.76823,0
GK ESPORTS,752.69885,304.5067,100.36249,1
GK ESPORTS,640.8762,303.67026,158.65947,1
DIGNITAS,704.3643,255.45808,132.6568,0
DIGNITAS,663.995,302.46268,171.07562,1
REDEMPTION,731.97687,243.24936,220.11938,0
REDEMPTION,752.0691,259.11942,175.80733,0
REDEMPTION,780.26135,320.90842,192.4438,0
TEAM VITALITY,735.5775,289.46725,103.15005,1
TEAM VITALITY,687.79395,246.4249,153.93294,1
TEAM VITALITY,670.10443,251.93721,84.39561,0
TEAM VITALITY,738.74274,249.53847,263.32498,0
TEAM VITALITY,728.4525,283.34164,195.47173,1
REDEMPTION,689.2153,236.7377,161.65706,0
REDEMPTION,660.2493,237.1375,126.50864,0
REDEMPTION,726.6564,256.46204,150.46031,0
TEAM VITALITY,675.7217,276.5734,91.42749,0
TEAM VITALITY,714.2713,295.6571,155.24352,0
TEAM VITALITY,699.14905,254.03896,150.52985,1
TEAM VITALITY,666.6589,265.9071,93.91821,0
DIGNITAS,758.3263,247.28758,182.17268,0
DIGNITAS,802.639,258.99496,234.53108,0
GEEKAY ESPORTS,677.4626,255.90778,122.18649,1
GEEKAY ESPORTS,876.63416,300.37506,288.68466,1
GEEKAY ESPORTS,846.06964,281.92294,310.0024,1
PIONEERS,802.94934,297.67914,213.83374,1
PIONEERS,744.5492,284.7192,54.467407,0
OMELETTE,763.8782,261.23282,163.73871,1
PIONEERS,837.2308,293.05664,94.34522,0
OMELETTE,793.47534,275.89044,44.318573,0
PIONEERS,722.0071,260.94778,154.21822,0
OMELETTE,761.4537,225.29994,171.27637,1
GENG MOBIL 1,778.1475,286.55658,187.88557,1
OMELETTE,782.73816,254.82356,245.59682,1
OMELETTE,777.40985,247.15038,155.3767,0
NAC,714.68677,236.73227,140.9426,0
GENG MOBIL 1,784.311,255.88576,206.68895,1
NAC,718.5631,257.31482,175.52284,0
G.A.S,761.913,217.45535,286.53806,1
GENG MOBIL 1,794.2582,258.61554,154.1208,0
NAC,779.6229,226.34097,138.24046,0
G.A.S,743.4026,266.26126,103.65536,0
GENG MOBIL 1,764.57025,265.14618,74.63241,0
ULTIMATES,678.094,259.67798,162.28026,1
G.A.S,725.7117,252.39075,98.487305,0
ULTIMATES,697.7674,253.62555,133.54333,1
G.A.S,703.93005,278.2363,100.38449,1
G.A.S,733.66925,272.2822,83.022705,1
GEN.G MOBIL 1,806.7154,248.41252,194.65344,1
GEN.G MOBIL 1,,,,1
NAC,789.56665,243.05727,101.29012,1
PIRATES,719.5152,235.96602,126.20548,0
NAC,726.4421,259.901,138.32582,1
9LIVES,807.8815,273.6713,219.84172,0
GEN.G MOBIL 1,842.74054,261.50708,197.50056,1
NAC,765.45874,278.61307,156.07234,0
9LIVES,700.45825,267.46655,30.203928,0
PIONEERS,755.7491,278.64352,167.37402,0
PIONEERS,769.7003,260.47235,166.2635,1
G.A.S.,671.0734,266.92978,38.293407,0
PIONEERS,787.9684,317.67987,174.46541,1
PIONEERS,764.47864,277.90097,115.202415,1
ULTIMATES,725.241,270.6101,145.13475,0
PIONEERS,757.66437,236.75946,274.2313,0
G.A.S.,745.0106,271.9816,179.37535,1
ULTIMATES,765.60095,253.98431,253.98859,1
G.A.S.,738.4452,279.31436,94.62991,0
PIONEERS,785.7565,275.08002,166.92851,0
ULTIMATES,,,,1
ULTIMATES,781.5178,323.16068,89.84455,1
PIONEERS,746.9186,299.7793,86.48037,1
ULTIMATES,688.56934,274.0984,131.5746,1
PIONEERS,752.68756,273.67346,146.3852,1
ULTIMATES,752.2926,278.78378,121.7117,0
ULTIMATES,697.37976,257.23972,145.49365,1
ULTIMATES,715.9557,279.414,63.888386,1
COMPLEXITY,700.2384,246.27917,149.48956,0
NRG ESPORTS,810.3035,225.89648,315.16452,0
SPACESTATION,741.0786,287.9653,117.3114,1
NRG ESPORTS,803.61816,251.70201,69.23283,1
SPACESTATION,777.36847,242.80212,104.126625,1
COMPLEXITY,715.89154,242.7126,157.53278,1
NRG ESPORTS,755.99005,253.56674,262.9437,0
SPACESTATION,815.3695,286.28745,244.73462,0
COMPLEXITY,770.7225,236.69968,103.22455,1
NRG ESPORTS,816.3569,272.25113,178.17773,1
SPACESTATION,762.94257,286.47037,155.399,1
NRG ESPORTS,720.6151,266.094,189.59175,0
NRG ESPORTS,729.5089,249.52838,142.38763,1
NRG ESPORTS,748.67426,247.8502,119.54419,1
G.A.S,766.54333,258.53662,108.58789,0
G.A.S,767.7202,271.43118,211.8299,0
NRG ESPORTS,774.27795,260.4613,129.03778,0
TECH,888.84625,253.04514,203.87767,0
NRG ESPORTS,703.60754,251.09605,194.51262,1
TECH,838.5431,258.43137,35.790867,1
PIRATES,748.9534,263.4863,202.30379,0
NRG ESPORTS,743.84204,266.55637,74.04248,0
NRG ESPORTS,728.31726,276.81833,150.34845,0
PIRATES,723.80597,257.57266,67.257545,1
PIONEERS,782.83716,262.35394,120.28774,1
PIRATES,688.8158,251.77168,99.89996,0
NRG ESPORTS,815.09955,278.86795,149.03925,0
PIONEERS,714.55743,271.13916,169.53519,0
PIONEERS,729.3218,262.01663,124.34525,0
PIONEERS,696.8237,271.75217,101.01633,0
PIONEERS,721.1355,261.76938,106.55811,0
GEN.G MOBIL 1,812.5679,255.64346,195.38245,0
GEN.G MOBIL 1,757.95966,246.16048,105.319984,1
GEN.G MOBIL 1,761.2333,251.03539,258.60745,1
GEN.G MOBIL 1,830.74915,241.95135,210.71257,1
SPACESTATION,804.9312,264.51956,161.10521,1
SPACESTATION,754.95605,271.69186,67.490845,0
NRG ESPORTS,801.8966,266.27042,104.37921,0
NRG ESPORTS,782.5891,283.93912,175.13716,1
NRG ESPORTS,743.34503,260.78098,133.73102,1
SPACESTATION,792.42896,281.74686,146.1956,0
SPACESTATION,774.7601,294.56616,122.60055,0
SPACESTATION,719.74634,284.49988,216.9287,0
GEN.G MOBIL 1,790.9359,249.40927,158.63193,1
GEN.G MOBIL 1,787.75183,263.66458,127.89823,1
GEN.G MOBIL 1,823.5487,242.28328,105.42269,0
GEN.G MOBIL 1,801.99585,261.97668,192.92107,1
NRG ESPORTS,761.9748,281.09576,155.26038,0
NRG ESPORTS,753.2422,252.40622,140.32997,0
GEN.G MOBIL 1,733.0078,268.44308,138.57509,1
GEN.G MOBIL 1,832.12823,273.55002,310.04895,1
GEN.G MOBIL 1,805.8986,279.57745,125.00271,1
GEN.G MOBIL 1,790.43146,265.4636,124.83066,1
GEN.G MOBIL 1,815.1067,286.05182,127.00614,0
GEN.G MOBIL 1,756.9254,263.64716,127.618034,1
FURIA,717.1853,284.88858,183.38988,1
FUT ESPORTS,686.7257,269.46002,90.02783,0
FUT ESPORTS,770.91547,295.0396,54.90805,0
FURIA,746.4537,252.18803,123.671814,1
FUT ESPORTS,730.03564,298.64328,122.072815,0
NRG ESPORTS,717.5451,265.9214,121.53304,0
NRG ESPORTS,804.12427,276.73697,125.49518,1
WILDCARD,691.3186,259.15854,138.88121,0
NRG ESPORTS,717.0797,267.887,145.09813,1
WILDCARD,737.55774,248.07568,169.73894,0
TEAM VITALITY,744.3485,276.34564,141.6084,0
TEAM VITALITY,736.1045,276.75464,80.01406,0
TEAM VITALITY,712.2536,249.86107,137.90303,1
THE ULTIMATES,759.61584,238.05899,129.50554,1
TEAM VITALITY,748.6791,264.10025,151.2358,1
THE ULTIMATES,726.4763,235.86913,183.62207,1
THE ULTIMATES,733.861,230.26605,82.667336,1
TEAM SECRET,710.57446,249.84744,52.612476,0
TEAM SECRET,751.3185,253.1363,127.4459,0
DIGNITAS,763.26807,253.47989,140.77419,1
TEAM SECRET,704.8875,278.68207,173.38133,1
TEAM SECRET,746.86957,220.4723,202.18317,0
TEAM VITALITY,758.3321,268.42386,124.661415,1
GEEKAY ESPORTS,725.658,290.26215,155.71622,0
TEAM VITALITY,719.5202,293.2834,117.502625,1
NRG ESPORTS,701.4935,248.94685,101.04427,1
DIGNITAS,725.77765,242.75612,143.91164,1
NRG ESPORTS,728.97437,246.38655,191.7658,0
NRG ESPORTS,738.4692,264.69733,130.82507,1
NRG ESPORTS,764.1092,284.1574,169.11902,1
GENG MOBIL 1,854.47064,263.75238,76.23556,1
FUT ESPORTS,724.81366,249.31245,173.35478,0
GENG MOBIL 1,838.8994,280.55084,90.69546,1
GENG MOBIL 1,758.20184,237.42845,169.9941,1
FUT ESPORTS,659.0454,274.97684,94.596466,0
COMPLEXITY,762.8635,252.38765,170.66478,1
COMPLEXITY,722.6874,256.8444,125.71918,1
TWISTED MINDS,707.6559,250.06053,90.82485,1
TWISTED MINDS,794.57574,281.17267,145.63048,1
TWISTED MINDS,737.6847,278.15762,69.87249,1
NRG ESPORTS,734.8213,255.38196,69.727936,0
GEN.G MOBIL 1,828.5587,271.02496,231.40068,0
TEAM FALCONS,733.3139,262.98148,153.61626,0
COMPLEXITY,695.0533,234.97615,78.55133,0
TEAM FALCONS,722.14954,258.79312,158.62785,0
TEAM FALCONS,723.67725,249.81972,176.07857,0
COMPLEXITY,739.7338,281.57486,185.4953,1
TEAM SECRET,772.18524,237.67064,185.99138,0
TEAM SECRET,790.3363,234.70831,202.30043,0
TEAM SECRET,785.08136,247.60275,197.28694,1
TEAM SECRET,802.88824,268.00592,164.47163,1
GEEKAY ESPORTS,771.9428,284.216,190.59186,1
TEAM SECRET,738.4179,264.38486,107.27148,1
GEEKAY ESPORTS,760.0468,259.67953,110.485634,1
LUMINOSITY,759.72626,243.65533,119.313324,0
LUMINOSITY,785.89923,263.73877,183.45491,1
LUMINOSITY,718.88336,226.37546,155.28029,0
DIGNITAS,714.84644,271.58475,94.99836,1
LUMINOSITY,791.4319,286.90237,113.46499,1
DIGNITAS,789.4792,274.7508,96.28428,0
LUMINOSITY,688.90076,241.24863,104.86314,1
DIGNITAS,748.7974,256.3768,131.42212,1
NRG ESPORTS,742.54736,279.40225,115.644356,0
NRG ESPORTS,725.52057,276.58716,153.03453,1
THE ULTIMATES,737.2631,254.60556,142.44104,1
NRG ESPORTS,767.7075,263.2848,43.43729,1
DIGNITAS,745.0389,245.41162,162.79695,0
DIGNITAS,721.2708,281.54254,155.99834,0
GEN.G MOBIL1,759.9638,264.4364,144.03427,1
DIGNITAS,722.0685,269.14148,105.295265,0
GEN.G MOBIL1,820.7129,253.28658,250.01176,1
GEN.G MOBIL1,790.7388,264.0557,125.31995,0
GEN.G MOBIL1,786.69476,268.1355,260.44354,1
COMPLEXITY,736.0453,220.37677,140.23389,0
COMPLEXITY,792.06104,232.66595,268.62576,0
WILDCARD,748.70184,225.99701,220.93294,0
WILDCARD,734.8203,253.91064,157.37407,1
WILDCARD,748.2661,270.56476,153.67638,0
DIGNITAS,749.475,223.94417,228.53418,1
DIGNITAS,733.5514,258.52866,208.84192,1
TEAM FALCONS,765.89844,276.84512,134.6619,1
TEAM FALCONS,743.18085,271.79538,83.49696,1
DIGNITAS,803.36,257.71484,166.16003,0
GENG MOBIL 1,839.13257,286.6157,230.14577,0
GENG MOBIL 1,820.19324,241.01352,218.32414,0
FURIA,717.74695,257.7179,182.33351,1
FURIA,754.0682,276.00757,156.56837,1
FURIA,698.2482,282.20917,97.07624,1
TEAM FALCONS,765.8291,270.19098,157.46527,1
TEAM FALCONS,728.06085,266.05972,39.575123,1
TEAM FALCONS,746.41907,261.42377,191.65515,1
THE ULTIMATES,682.73004,242.28984,147.96832,0
THE ULTIMATES,709.0094,294.0794,108.23117,0
THE ULTIMATES,693.37524,269.87155,61.126476,1
THE ULTIMATES,706.2295,263.55167,110.500244,1
THE ULTIMATES,694.982,255.77286,222.0942,1
NRG ESPORTS,735.07513,269.62497,134.43947,1
NRG ESPORTS,726.4445,257.83618,163.71466,0
NRG ESPORTS,708.72296,255.66185,131.4352,0
NRG ESPORTS,738.2506,268.377,130.75705,0
NRG ESPORTS,747.1768,260.448,104.245094,1
NRG ESPORTS,714.6582,253.46526,150.47575,1
NRG ESPORTS,774.9733,270.64285,63.100998,0
NRG ESPORTS,764.5773,271.19772,124.99231,1
NRG ESPORTS,790.5559,274.41196,267.8679,1
TEAM VITALITY,685.2443,261.83554,80.20454,1
